"	amplitude_id","	user_id","	carrier","	city","	country","	device","	device_type","	dma","	ip_address","	language","	library","	os","	paying","	platform","	region","	start_version","	version","	gp:ApiTapi Sync","	gp:[Apphud] autorenew-Untitled","	gp:[Apphud] paying","	gp:[Apphud] payments_count","	gp:[Apphud] status-Untitled","	gp:[Apphud] total_spent","	gp:[AppsFlyer] adgroup name","	gp:[AppsFlyer] campaign","	gp:[AppsFlyer] creative name","	gp:[AppsFlyer] installed at","	gp:[AppsFlyer] media source","	gp:[AppsFlyer] network name","	gp:[AppsFlyer] search term","	gp:launchScreenVariations","	gp:paywallPosition","	gp:paywallVariations","	gp:pushNotificationsGranted","	gp:push_access","	gp:sex"
"	163101690431","	75A34DEA-B59D-40B6-B087-3131C81C1DCF","	AT&T","	Winter Park","	United States","	Apple iPhone","	Apple iPhone 7","	Orlando-Daytona Beach, FL","	107.145.227.84","	English","	amplitude-ios/4.8.2","	ios 13.5.1","	","	iOS","	Florida","	2.10","	2.12","	True","	False","	False","	0","	none","	0.0","	D1_App Purchase, United States, Male, 18+","	N/A","	test7","	2020-06-01 02:17:52.490","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163101748716","	1F98100A-60FB-439A-A9BF-19FA4C52681F","	Sprint","	The Bronx","	United States","	Apple iPhone","	iPhone XR","	New York, NY","	69.115.64.79","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	New York","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 02:18:46.251","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163102171946","	658CB1E4-6F7B-436E-9158-4C5D66D8694C","	Boost","	Vacaville","	United States","	Apple iPhone","	Apple iPhone 7","	Sacramento-Stockton-Modesto, CA","	24.4.55.50","	English","	http/1.0","	ios 13.4","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 02:21:28.298","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163102475649","	860EC135-52C6-4B1F-8F28-53B71CAD7759","	AT&T","	Caro","	United States","	Apple iPhone","	Apple iPhone 8","	Flint-Saginaw-Bay City, MI","	107.77.193.76","	English","	apphud","	ios 13.4.1","	true","	iOS","	Michigan","	2.10","	2.10","	True","	False","	True","	1","	expired","	41.99","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:23:48.612","	Organic","	organic","	","	","	old","	5","	True","	granted","	male"
"	163102495890","	B3188560-E758-4982-8116-F94DD105AD10","	AT&T","	Sugar Land","	United States","	Apple iPhone","	Apple iPhone XS","	Houston, TX","	73.115.129.119","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT_2, US, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:23:56.220","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163102794163","	4BC72CDE-EBBC-4F43-8E76-B65FD2965AB5","	Verizon","	Birmingham","	United States","	Apple iPhone","	Apple iPhone XS Max","	Birmingham, AL","	174.223.131.192","	English","	http/1.0","	ios 12.4.1","	","	iOS","	Alabama","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:26:14.966","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163102804816","	33E229AD-7414-406E-A97A-BFE96C46E470","	Boost","	San Jose","	United States","	Apple iPhone","	Apple iPhone 7","	San Francisco-Oakland-San Jose, CA","	99.203.42.238","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	","	","	","	","	","	","	","	","	","	","	","	","	","	old","	1","	True","	granted","	"
"	163103230676","	B0CF922D-24FB-40E3-AEF1-3C655A325C6E","	T-Mobile","	Littleton","	United States","	Apple iPhone","	iPhone 11","	Denver, CO","	67.176.53.154","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Colorado","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 02:29:36.028","	Organic","	organic","	","	","	old","	0","	False","	","	"
"	163103319977","	0E68948D-6228-494C-842D-191DC01354CE","	AT&T","	Cincinnati","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Cincinnati, OH","	65.28.247.140","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Ohio","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 02:30:14.657","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	True","	granted","	male"
"	163103510720","	1768EF80-2976-4F70-8246-52D8A29D52D1","	TFW","	Morristown","	United States","	Apple iPhone","	Apple iPhone 6s","	Knoxville, TN","	75.136.54.67","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Tennessee","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 02:32:08.619","	Organic","	organic","	","	","	old","	3","	False","	","	"
"	163103554694","	4F0EDDC3-3420-4FB3-BA8F-E495A4E030FC","	Verizon","	Walterboro","	United States","	Apple iPhone","	Apple iPhone X","	Charleston, SC","	206.74.229.19","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	South Carolina","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:32:03.655","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163103597080","	FCE606BA-B184-4F19-9917-4E20A43C97F0","	AT&T","	Forest Lake","	United States","	Apple iPhone","	iPhone 11 Pro Max","	Minneapolis-St. Paul, MN","	216.161.198.57","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Minnesota","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT_2, US, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:32:22.308","	Organic","	organic","	","	","	old","	5","	True","	granted","	male"
"	163103607505","	DE1DDF6B-81D1-4E79-B84D-EF6803F23DE0","	AT&T","	Austin","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Austin, TX","	107.77.222.111","	English","	http/1.0","	ios 12.3.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 25+, purchase","	N/A","	test7","	2020-06-01 02:32:27.793","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163103898417","	3E266830-0309-4987-BE0E-0066F2DD0289","	Sprint","	Whitehouse","	United States","	Apple iPhone","	Apple iPhone X","	Toledo, OH","	24.33.239.214","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Ohio","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:34:42.945","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163104311607","	74552165-D286-4821-B44A-4D7A84C22AA7","	CELCOM","	Kuala Lumpur","	Malaysia","	Apple iPhone","	Apple iPhone XS Max","	","	183.171.184.146","	English","	http/1.0","	ios 13.5","	","	iOS","	Kuala Lumpur","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:37:59.857","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163104338391","	7C4F744E-EE05-475F-88E5-BB60BC12A3B9","	AT&T","	Susquehanna","	United States","	Apple iPhone","	Apple iPhone 8","	Wilkes Barre-Scranton, PA","	68.70.0.158","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Pennsylvania","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:38:13.060","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163104467134","	FC2BD418-8401-40EF-923A-0183B5B43B6C","	Bell","	Guelph","	Canada","	Apple iPhone","	Apple iPhone 7","	","	174.95.41.98","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:39:12.229","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163104560542","	C5134FD5-1B36-404D-8CFB-E337A51A2690","	Spectrum","	Midvale","	United States","	Apple iPhone","	Apple iPhone 8","	Salt Lake City, UT","	173.8.88.210","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Utah","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 02:39:58.349","	Organic","	organic","	","	","	old","	3","	True","	granted","	male"
"	163104594395","	068E5F3C-39B8-45FD-9E3B-88523B556680","	AT&T","	Milton","	United States","	Apple iPhone","	Apple iPhone 7","	Boston, MA-Manchester, NH","	24.60.199.100","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Massachusetts","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 02:40:13.723","	Organic","	organic","	","	","	old","	5","	True","	granted","	male"
"	163105205753","	E34E1E7B-BE3E-4389-8C54-BB9E057B2468","	Verizon","	Mantua","	United States","	Apple iPhone","	Apple iPhone 7","	Cleveland-Akron (Canton), OH","	174.96.20.44","	English","	http/1.0","	ios 13.5","	","	iOS","	Ohio","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 02:45:02.148","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163105267097","	2BAF8B57-886A-4300-A2DC-A1BCF5A527E5","	AT&T","	Santo Domingo Este","	Dominican Republic","	Apple iPhone","	Apple iPhone 8","	","	148.103.139.213","	Spanish","	http/1.0","	ios 13.5","	","	iOS","	Provincia de Santo Domingo","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 02:45:31.389","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163105559862","	71C47209-8782-4E99-B56A-B28567BDE345","	Rogers","	Calgary","	Canada","	Apple iPhone","	Apple iPhone 8","	","	68.145.52.132","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Alberta","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 02:47:54.686","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	True","	granted","	male"
"	163105681539","	3D7FCC10-BA58-49B9-8C35-48EBE9B4D1A1","	AT&T","	Antioch","	United States","	Apple iPhone","	iPhone XR","	Nashville, TN","	68.52.238.94","	English","	amplitude-ios/4.8.2","	ios 13.5.1","	true","	iOS","	Tennessee","	2.10","	2.14","	True","	False","	True","	1","	expired","	41.99","	Test Age_2, US, Male, 25+, purchase","	N/A","	test7","	2020-10-03 03:35:54.659","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163105688972","	05336221-3CBD-4BD6-BC29-A6DB3A08A0D3","	cricket","	Alpharetta","	United States","	Apple iPhone","	Apple iPhone XS Max","	Atlanta, GA","	107.77.249.10","	English","	apphud","	ios 13.5.1","	true","	iOS","	Georgia","	2.10","	2.10","	True","	False","	True","	3","	expired","	113.47","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:48:58.331","	Organic","	organic","	","	","	old","	3","	False","	denied","	male"
"	163105731492","	C3FD6847-2C87-4D96-B151-78BC69825F1F","	TFW","	Decatur","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Ft. Wayne, IN","	173.30.169.147","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Indiana","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:49:19.088","	Organic","	organic","	","	","	old","	0","	False","	","	"
"	163105876555","	3AEBC55F-0E64-482A-8927-30467C320E8A","	voda AU","	Adelaide","	Australia","	Apple iPhone","	Apple iPhone X","	","	211.27.209.186","	English","	http/1.0","	ios 13.4.1","	","	iOS","	South Australia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-01 02:50:25.954","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	5","	False","	","	"
"	163105910970","	67343A17-AE0D-4C15-B26C-73D66BCD169B","	Jazz","	Lahore","	Pakistan","	Apple iPhone","	Apple iPhone 6s Plus","	","	72.255.54.41","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Punjab","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:50:41.914","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163106023948","	86EECAFC-7A8A-45A9-B044-9FCCE8A2ADF6","	AT&T","	Denver","	United States","	Apple iPhone","	Apple iPhone 8","	Denver, CO","	97.122.198.161","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Colorado","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:51:35.026","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163106068480","	14E3B496-AA7A-47C5-B0F7-B9B485C955CC","	Virgin","	Birmingham","	United Kingdom","	Apple iPhone","	Apple iPhone X","	","	80.192.195.168","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Birmingham","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-01 02:51:54.355","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163106147825","	B659B779-2E71-451A-9DF2-BC0CCD40DEF6","	Freedom Mobile","	Toronto","	Canada","	Apple iPhone","	Apple iPhone 8","	","	216.181.180.9","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 02:52:35.779","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163106492182","	7214449C-0D1B-4898-A354-F60D1DEDA1BF","	Jazz","	Lahore","	Pakistan","	Apple iPhone","	Apple iPhone 6s Plus","	","	72.255.54.41","	English","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Punjab","	2.10","	2.10","	True","	","	","	","	","	","	","	","	","	","	","	","	","	","	old","	3","	False","	","	"
"	163106912344","	3D0F0B69-69C0-4492-B52E-5A01A947F611","	Verizon","	South Charleston","	United States","	Apple iPhone","	Apple iPhone 6s","	Charleston-Huntington, WV","	47.220.33.172","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	West Virginia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 02:58:49.536","	Organic","	organic","	","	","	old","	5","	False","	","	male"
"	163106963175","	0147630D-C3F5-4F83-BF10-F9EBA9E5E111","	Tele2","	Moscow","	Russia","	Apple iPhone","	iPhone 11","	","	176.59.40.221","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 02:59:15.625","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163107510180","	0CC014D3-2401-4BC0-856E-FA6C474CD4A7","	MegaFon","	Kaluga","	Russia","	Apple iPhone","	Apple iPhone 7","	","	94.242.171.57","	Russian","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Kaluzhskaya Oblast'","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 03:03:43.597","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163107686543","	3E0835DA-1187-45A9-898F-97CD52155515","	Verizon","	Oxford","	United States","	Apple iPhone","	Apple iPhone 7","	Hartford & New Haven, CT","	71.235.116.114","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Connecticut","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 25+, purchase","	N/A","	test7","	2020-06-01 03:05:06.075","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163107694479","	7B1A863E-7566-4B2A-A871-BA9057AB75DD","	AT&T","	Dallas","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Dallas-Ft. Worth, TX","	107.77.196.69","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 03:05:11.061","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163107750523","	74E23C04-2FDE-4022-BAD0-FEF5EFF50077","	Beeline","	Novosin'kovo","	Russia","	Apple iPhone","	Apple iPhone 7","	","	176.115.52.216","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow Oblast","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 03:05:43.919","	Organic","	organic","	","	","	old","	3","	False","	","	male"
"	163107759851","	194552D0-5F50-42D1-92B3-F2CC2F2BAA01","	Verizon","	Dallas","	United States","	Apple iPhone","	iPhone XR","	Dallas-Ft. Worth, TX","	174.246.129.229","	English","	http/1.0","	ios 13.3","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-01 03:05:43.939","	Organic","	organic","	","	","	old","	2","	True","	granted","	male"
"	163108359561","	28A22A9C-EDDE-41C2-A6EC-FC1BAA31DC4B","	Verizon","	Livonia","	United States","	Apple iPhone","	Apple iPhone 8","	Rochester, NY","	172.101.212.9","	English","	http/1.0","	ios 13.5","	","	iOS","	New York","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 03:10:51.221","	Organic","	organic","	","	","	old","	5","	False","	","	"
"	163108528438","	CA206685-379C-4BAB-9915-05E85C028A9F","	AT&T","	Hindman","	United States","	Apple iPhone","	iPhone XR","	Lexington, KY","	104.36.205.244","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Kentucky","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 03:12:13.248","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163108782365","	370912D7-63A9-4E44-A9C8-C6F7A49055F8","	Beeline","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 8 Plus","	","	95.84.196.207","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-01 03:14:18.470","	Organic","	organic","	","	","	old","	0","	True","	granted","	female"
"	163109189611","	96D161F5-4BA1-452A-AA6B-98346DCEAE78","	TFW","	Augusta","	United States","	Apple iPhone","	Apple iPhone 6s Plus","	Augusta, GA","	71.226.4.227","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Georgia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 03:17:38.570","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163109216371","	B28F957F-0B18-455E-B6B6-8537FA7E73CA","	Verizon","	Grand Island","	United States","	Apple iPhone","	Apple iPhone 7","	Lincoln & Hastings-Kearney, NE","	75.135.32.226","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Nebraska","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-01 03:17:53.433","	Organic","	organic","	","	","	old","	2","	False","	","	male"
"	163109427195","	95D83F53-46B5-4E34-9E62-ADB1FC9625B8","	Verizon","	Denver","	United States","	Apple iPhone","	Apple iPhone X","	Denver, CO","	174.209.23.64","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Colorado","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-01 03:19:39.918","	Organic","	organic","	","	","	old","	3","	False","	","	"
"	163109449111","	3ABBA6B7-0F4E-46A5-98CC-FDEA8BED0515","	Beeline","	Makhachkala","	Russia","	Apple iPhone","	Apple iPhone 7","	","	185.244.23.162","	Russian","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	Dagestan","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-20 17:12:11.247","	Organic","	organic","	","	","	old","	0","	False","	denied","	male"
